aeso_price,year,month,hour,day
29.04,2020,Nov,2,23
29.6,2020,Nov,3,23
29.67,2020,Nov,4,23
30.15,2020,Nov,5,23
32.99,2020,Nov,6,23
35.1,2020,Nov,7,23
64.6,2020,Nov,8,23
70.58,2020,Nov,9,23
69.64,2020,Nov,10,23
153.14,2020,Nov,11,23
141.11,2020,Nov,12,23
39.32,2020,Nov,13,23
35.78,2020,Nov,14,23
35.35,2020,Nov,15,23
34.97,2020,Nov,16,23
36.01,2020,Nov,17,23
69.47,2020,Nov,18,23
37.96,2020,Nov,19,23
34.52,2020,Nov,20,23
35.6,2020,Nov,21,23
35.97,2020,Nov,22,23
35.97,2020,Nov,23,23
35.47,2020,Nov,0,24
34.74,2020,Nov,1,24
34.64,2020,Nov,2,24
34.65,2020,Nov,3,24
34.54,2020,Nov,4,24
33.44,2020,Nov,5,24
34.21,2020,Nov,6,24
35.59,2020,Nov,7,24
44.25,2020,Nov,8,24
36.38,2020,Nov,9,24
33.77,2020,Nov,10,24
37.58,2020,Nov,11,24
35.39,2020,Nov,12,24
30.75,2020,Nov,13,24
30.56,2020,Nov,14,24
30.43,2020,Nov,15,24
32.12,2020,Nov,16,24
33.03,2020,Nov,17,24
32.17,2020,Nov,18,24
31.85,2020,Nov,19,24
34.44,2020,Nov,20,24
35.96,2020,Nov,21,24
35.44,2020,Nov,22,24
32.77,2020,Nov,23,24
30.01,2020,Nov,0,25
29.41,2020,Nov,1,25
28.09,2020,Nov,2,25
27.8,2020,Nov,3,25
27.8,2020,Nov,4,25
28.27,2020,Nov,5,25
29.77,2020,Nov,6,25
33.71,2020,Nov,7,25
41.67,2020,Nov,8,25
43.65,2020,Nov,9,25
72.06,2020,Nov,10,25
58.49,2020,Nov,11,25
42.75,2020,Nov,12,25
35.31,2020,Nov,13,25
35.06,2020,Nov,14,25
32.47,2020,Nov,15,25
33.26,2020,Nov,16,25
36.87,2020,Nov,17,25
36.66,2020,Nov,18,25
35.36,2020,Nov,19,25
34.55,2020,Nov,20,25
34.6,2020,Nov,21,25
32.86,2020,Nov,22,25
31.58,2020,Nov,23,25
33.07,2020,Nov,0,26
32.84,2020,Nov,1,26
30.91,2020,Nov,2,26
30.34,2020,Nov,3,26
31.33,2020,Nov,4,26
34.2,2020,Nov,5,26
34.34,2020,Nov,6,26
36.03,2020,Nov,7,26
39.35,2020,Nov,8,26
37.48,2020,Nov,9,26
37.53,2020,Nov,10,26
38.11,2020,Nov,11,26
36,2020,Nov,12,26
35.87,2020,Nov,13,26
35.88,2020,Nov,14,26
35.23,2020,Nov,15,26
33.99,2020,Nov,16,26
35.84,2020,Nov,17,26
36.09,2020,Nov,18,26
35.31,2020,Nov,19,26
35.25,2020,Nov,20,26
35.25,2020,Nov,21,26
34.78,2020,Nov,22,26
35.11,2020,Nov,23,26
33.25,2020,Nov,0,27
32.76,2020,Nov,1,27
33.74,2020,Nov,2,27
31.34,2020,Nov,3,27
31.81,2020,Nov,4,27
32.51,2020,Nov,5,27
34.32,2020,Nov,6,27
35.9,2020,Nov,7,27
36.17,2020,Nov,8,27
36.39,2020,Nov,9,27
35.76,2020,Nov,10,27
36.2,2020,Nov,11,27
38.69,2020,Nov,12,27
33.59,2020,Nov,13,27
34.17,2020,Nov,14,27
34.2,2020,Nov,15,27
35.54,2020,Nov,16,27
35.96,2020,Nov,17,27
36.2,2020,Nov,18,27
34.9,2020,Nov,19,27
34.11,2020,Nov,20,27
34.16,2020,Nov,21,27
32.88,2020,Nov,22,27
30.01,2020,Nov,23,27
29.69,2020,Nov,0,28
29.59,2020,Nov,1,28
29.83,2020,Nov,2,28
30.45,2020,Nov,3,28
28.49,2020,Nov,4,28
28.02,2020,Nov,5,28
28.17,2020,Nov,6,28
28.59,2020,Nov,7,28
30.09,2020,Nov,8,28
30.52,2020,Nov,9,28
30.72,2020,Nov,10,28
30.68,2020,Nov,11,28
33.05,2020,Nov,12,28
37.3,2020,Nov,13,28
37.56,2020,Nov,14,28
37.56,2020,Nov,15,28
37.61,2020,Nov,16,28
45.15,2020,Nov,17,28
106.89,2020,Nov,18,28
76.84,2020,Nov,19,28
41.37,2020,Nov,20,28
37.79,2020,Nov,21,28
37.72,2020,Nov,22,28
37.6,2020,Nov,23,28
36.22,2020,Nov,0,29
34.67,2020,Nov,1,29
29.92,2020,Nov,2,29
28.66,2020,Nov,3,29
28.48,2020,Nov,4,29
30.3,2020,Nov,5,29
30.57,2020,Nov,6,29
30.68,2020,Nov,7,29
31.51,2020,Nov,8,29
32.25,2020,Nov,9,29
34.17,2020,Nov,10,29
35.88,2020,Nov,11,29
35.88,2020,Nov,12,29
36.25,2020,Nov,13,29
36.07,2020,Nov,14,29
36.07,2020,Nov,15,29
36.69,2020,Nov,16,29
38.49,2020,Nov,17,29
37.09,2020,Nov,18,29
36.79,2020,Nov,19,29
36.63,2020,Nov,20,29
37.46,2020,Nov,21,29
36.61,2020,Nov,22,29
33.91,2020,Nov,23,29
32.85,2020,Nov,0,30
29.34,2020,Nov,1,30
28.01,2020,Nov,2,30
28,2020,Nov,3,30
28,2020,Nov,4,30
28.28,2020,Nov,5,30
29.82,2020,Nov,6,30
33.57,2020,Nov,7,30
36.04,2020,Nov,8,30
36.1,2020,Nov,9,30
36.92,2020,Nov,10,30
36.8,2020,Nov,11,30
37.72,2020,Nov,12,30
37.24,2020,Nov,13,30
36.37,2020,Nov,14,30
36.42,2020,Nov,15,30
36.22,2020,Nov,16,30
36.17,2020,Nov,17,30
36.13,2020,Nov,18,30
34.56,2020,Nov,19,30
33.03,2020,Nov,20,30
32.22,2020,Nov,21,30
32.22,2020,Nov,22,30
31.78,2020,Nov,23,30
31.73,2020,Dec,0,1
28.62,2020,Dec,1,1
31.34,2020,Dec,2,1
32.85,2020,Dec,3,1
34.34,2020,Dec,4,1
36.29,2020,Dec,5,1
36.41,2020,Dec,6,1
38.45,2020,Dec,7,1
37.82,2020,Dec,8,1
38.65,2020,Dec,9,1
38.59,2020,Dec,10,1
36.26,2020,Dec,11,1
37.25,2020,Dec,12,1
41.79,2020,Dec,13,1
44.51,2020,Dec,14,1
38.15,2020,Dec,15,1
36.81,2020,Dec,16,1
73.32,2020,Dec,17,1
39.38,2020,Dec,18,1
40.1,2020,Dec,19,1
35.97,2020,Dec,20,1
34.99,2020,Dec,21,1
34.35,2020,Dec,22,1
33.88,2020,Dec,23,1
32.38,2020,Dec,0,2
33.29,2020,Dec,1,2
33.27,2020,Dec,2,2
33.77,2020,Dec,3,2
36.05,2020,Dec,4,2
36.22,2020,Dec,5,2
38.14,2020,Dec,6,2
38.69,2020,Dec,7,2
38.6,2020,Dec,8,2
39.82,2020,Dec,9,2
39.04,2020,Dec,10,2
39.13,2020,Dec,11,2
38.46,2020,Dec,12,2
38.43,2020,Dec,13,2
43.78,2020,Dec,14,2
70,2020,Dec,15,2
72.47,2020,Dec,16,2
118.08,2020,Dec,17,2
114.59,2020,Dec,18,2
52.36,2020,Dec,19,2
42.35,2020,Dec,20,2
38.29,2020,Dec,21,2
36.36,2020,Dec,22,2
34.37,2020,Dec,23,2
32.87,2020,Dec,0,3
30.97,2020,Dec,1,3
30.82,2020,Dec,2,3
28.29,2020,Dec,3,3
28.06,2020,Dec,4,3
29.81,2020,Dec,5,3
30.2,2020,Dec,6,3
32.14,2020,Dec,7,3
35.81,2020,Dec,8,3
37.79,2020,Dec,9,3
36.6,2020,Dec,10,3
36.51,2020,Dec,11,3
36.31,2020,Dec,12,3
36.32,2020,Dec,13,3
36.25,2020,Dec,14,3
36.36,2020,Dec,15,3
36.58,2020,Dec,16,3
38.21,2020,Dec,17,3
38.62,2020,Dec,18,3
38.52,2020,Dec,19,3
37.11,2020,Dec,20,3
36.56,2020,Dec,21,3
36.76,2020,Dec,22,3
32.38,2020,Dec,23,3
30.58,2020,Dec,0,4
29.98,2020,Dec,1,4
29.19,2020,Dec,2,4
27.51,2020,Dec,3,4
27.4,2020,Dec,4,4
26.87,2020,Dec,5,4
26.85,2020,Dec,6,4
28.21,2020,Dec,7,4
30.46,2020,Dec,8,4
32.37,2020,Dec,9,4
33.41,2020,Dec,10,4
33.72,2020,Dec,11,4
35.44,2020,Dec,12,4
35.81,2020,Dec,13,4
35.92,2020,Dec,14,4
35.96,2020,Dec,15,4
35.94,2020,Dec,16,4
35.71,2020,Dec,17,4
35.54,2020,Dec,18,4
34.37,2020,Dec,19,4
33.73,2020,Dec,20,4
33.72,2020,Dec,21,4
33.17,2020,Dec,22,4
33.93,2020,Dec,23,4
34.74,2020,Dec,0,5
33.68,2020,Dec,1,5
30.23,2020,Dec,2,5
30.06,2020,Dec,3,5
30.1,2020,Dec,4,5
30.03,2020,Dec,5,5
30.03,2020,Dec,6,5
32.6,2020,Dec,7,5
34.73,2020,Dec,8,5
35.69,2020,Dec,9,5
35.89,2020,Dec,10,5
35.95,2020,Dec,11,5
39.33,2020,Dec,12,5
42.02,2020,Dec,13,5
48,2020,Dec,14,5
60,2020,Dec,15,5
38.68,2020,Dec,16,5
34.5,2020,Dec,17,5
34.76,2020,Dec,18,5
36.89,2020,Dec,19,5
34.84,2020,Dec,20,5
40.75,2020,Dec,21,5
39.06,2020,Dec,22,5
33.96,2020,Dec,23,5
32.31,2020,Dec,0,6
30.12,2020,Dec,1,6
29.33,2020,Dec,2,6
26.76,2020,Dec,3,6
29.16,2020,Dec,4,6
29.52,2020,Dec,5,6
29.11,2020,Dec,6,6
26.77,2020,Dec,7,6
28.21,2020,Dec,8,6
30.17,2020,Dec,9,6
30.16,2020,Dec,10,6
31.7,2020,Dec,11,6
35.61,2020,Dec,12,6
35.97,2020,Dec,13,6
36.07,2020,Dec,14,6
36.02,2020,Dec,15,6
36.04,2020,Dec,16,6
43.83,2020,Dec,17,6
55.68,2020,Dec,18,6
37.52,2020,Dec,19,6
36.03,2020,Dec,20,6
35.51,2020,Dec,21,6
34.19,2020,Dec,22,6
33.79,2020,Dec,23,6
32,2020,Dec,0,7
30.1,2020,Dec,1,7
29.09,2020,Dec,2,7
30.06,2020,Dec,3,7
29.97,2020,Dec,4,7
29.79,2020,Dec,5,7
30.1,2020,Dec,6,7
32.81,2020,Dec,7,7
34.87,2020,Dec,8,7
37.77,2020,Dec,9,7
35.83,2020,Dec,10,7
39.2,2020,Dec,11,7
38.43,2020,Dec,12,7
34.91,2020,Dec,13,7
34.09,2020,Dec,14,7
31.31,2020,Dec,15,7
32.25,2020,Dec,16,7
35.06,2020,Dec,17,7
38.22,2020,Dec,18,7
35.18,2020,Dec,19,7
35.39,2020,Dec,20,7
34.61,2020,Dec,21,7
33.62,2020,Dec,22,7
31.12,2020,Dec,23,7
30.97,2020,Dec,0,8
31.23,2020,Dec,1,8
31.24,2020,Dec,2,8
31.22,2020,Dec,3,8
31.27,2020,Dec,4,8
31.32,2020,Dec,5,8
32.32,2020,Dec,6,8
34.64,2020,Dec,7,8
37,2020,Dec,8,8
37.64,2020,Dec,9,8
37.85,2020,Dec,10,8
38.26,2020,Dec,11,8
38.29,2020,Dec,12,8
37.57,2020,Dec,13,8
38.03,2020,Dec,14,8
37.63,2020,Dec,15,8
37.47,2020,Dec,16,8
38.15,2020,Dec,17,8
37.82,2020,Dec,18,8
51.85,2020,Dec,19,8
63.47,2020,Dec,20,8
48.19,2020,Dec,21,8
40.11,2020,Dec,22,8
38.91,2020,Dec,23,8
40.98,2020,Dec,0,9
40.98,2020,Dec,1,9
38.51,2020,Dec,2,9
40,2020,Dec,3,9
39.36,2020,Dec,4,9
35.98,2020,Dec,5,9
34.97,2020,Dec,6,9
35,2020,Dec,7,9
34.99,2020,Dec,8,9
36.74,2020,Dec,9,9
37.63,2020,Dec,10,9
37.85,2020,Dec,11,9
37.74,2020,Dec,12,9
37.56,2020,Dec,13,9
37.29,2020,Dec,14,9
37.12,2020,Dec,15,9
38.25,2020,Dec,16,9
63.18,2020,Dec,17,9
398.87,2020,Dec,18,9
96.89,2020,Dec,19,9
62.66,2020,Dec,20,9
111.86,2020,Dec,21,9
47.82,2020,Dec,22,9
38.65,2020,Dec,23,9
41.4,2020,Dec,0,10
39.92,2020,Dec,1,10
41.26,2020,Dec,2,10
37.64,2020,Dec,3,10
36.16,2020,Dec,4,10
37.6,2020,Dec,5,10
37.76,2020,Dec,6,10
39.57,2020,Dec,7,10
38.14,2020,Dec,8,10
43.94,2020,Dec,9,10
37.79,2020,Dec,10,10
37.5,2020,Dec,11,10
40.49,2020,Dec,12,10
36.57,2020,Dec,13,10
37.42,2020,Dec,14,10
37.77,2020,Dec,15,10
46.6,2020,Dec,16,10
84.14,2020,Dec,17,10
93.21,2020,Dec,18,10
39.41,2020,Dec,19,10
38.19,2020,Dec,20,10
38.53,2020,Dec,21,10
40.5,2020,Dec,22,10
37.63,2020,Dec,23,10
38.02,2020,Dec,0,11
37.49,2020,Dec,1,11
37.82,2020,Dec,2,11
37.64,2020,Dec,3,11
37.65,2020,Dec,4,11
38.58,2020,Dec,5,11
40.37,2020,Dec,6,11
46.5,2020,Dec,7,11
39.37,2020,Dec,8,11
54.28,2020,Dec,9,11
64.23,2020,Dec,10,11
68.69,2020,Dec,11,11
78.1,2020,Dec,12,11
57.31,2020,Dec,13,11
61.1,2020,Dec,14,11
49.43,2020,Dec,15,11
61.59,2020,Dec,16,11
81.19,2020,Dec,17,11
187.81,2020,Dec,18,11
161.19,2020,Dec,19,11
70.74,2020,Dec,20,11
44.36,2020,Dec,21,11
34.87,2020,Dec,22,11
34.77,2020,Dec,23,11
38.64,2020,Dec,0,12
36.43,2020,Dec,1,12
34.96,2020,Dec,2,12
34.98,2020,Dec,3,12
35,2020,Dec,4,12
35.02,2020,Dec,5,12
34.87,2020,Dec,6,12
34.97,2020,Dec,7,12
30.09,2020,Dec,8,12
34.74,2020,Dec,9,12
36.96,2020,Dec,10,12
35.05,2020,Dec,11,12
37.28,2020,Dec,12,12
38.1,2020,Dec,13,12
38.18,2020,Dec,14,12
35.79,2020,Dec,15,12
35.72,2020,Dec,16,12
35.54,2020,Dec,17,12
35.65,2020,Dec,18,12
36.78,2020,Dec,19,12
38.02,2020,Dec,20,12
37.23,2020,Dec,21,12
37.51,2020,Dec,22,12
34.82,2020,Dec,23,12
35.04,2020,Dec,0,13
35.14,2020,Dec,1,13
33.8,2020,Dec,2,13
34.59,2020,Dec,3,13
34.97,2020,Dec,4,13
35.09,2020,Dec,5,13
37.1,2020,Dec,6,13
38.35,2020,Dec,7,13
38.42,2020,Dec,8,13
38.57,2020,Dec,9,13
38.61,2020,Dec,10,13
40.86,2020,Dec,11,13
70.4,2020,Dec,12,13
69.02,2020,Dec,13,13
41.91,2020,Dec,14,13
38.16,2020,Dec,15,13
38.35,2020,Dec,16,13
44.38,2020,Dec,17,13
197.2,2020,Dec,18,13
92.68,2020,Dec,19,13
43.5,2020,Dec,20,13
35.06,2020,Dec,21,13
35.11,2020,Dec,22,13
36.25,2020,Dec,23,13
36.97,2020,Dec,0,14
35.86,2020,Dec,1,14
35.14,2020,Dec,2,14
35,2020,Dec,3,14
34.95,2020,Dec,4,14
34.98,2020,Dec,5,14
35.05,2020,Dec,6,14
37.9,2020,Dec,7,14
38.08,2020,Dec,8,14
38.53,2020,Dec,9,14
38.54,2020,Dec,10,14
38.46,2020,Dec,11,14
38.5,2020,Dec,12,14
38.39,2020,Dec,13,14
37.21,2020,Dec,14,14
36.87,2020,Dec,15,14
37.43,2020,Dec,16,14
36.55,2020,Dec,17,14
36.5,2020,Dec,18,14
30.7,2020,Dec,19,14
30.08,2020,Dec,20,14
30.94,2020,Dec,21,14
37.81,2020,Dec,22,14
34.81,2020,Dec,23,14
30.62,2020,Dec,0,15
30.11,2020,Dec,1,15
30.12,2020,Dec,2,15
30.03,2020,Dec,3,15
30,2020,Dec,4,15
30.39,2020,Dec,5,15
34.79,2020,Dec,6,15
36.29,2020,Dec,7,15
36.73,2020,Dec,8,15
38.91,2020,Dec,9,15
36.94,2020,Dec,10,15
36.25,2020,Dec,11,15
36.42,2020,Dec,12,15
36.36,2020,Dec,13,15
36.31,2020,Dec,14,15
36.42,2020,Dec,15,15
38.71,2020,Dec,16,15
43.87,2020,Dec,17,15
53.5,2020,Dec,18,15
34.19,2020,Dec,19,15
35.33,2020,Dec,20,15
36.14,2020,Dec,21,15
35,2020,Dec,22,15
32,2020,Dec,23,15
30.36,2020,Dec,0,16
29.96,2020,Dec,1,16
29.98,2020,Dec,2,16
28.65,2020,Dec,3,16
28.19,2020,Dec,4,16
29.15,2020,Dec,5,16
29.87,2020,Dec,6,16
30.14,2020,Dec,7,16
33.58,2020,Dec,8,16
36,2020,Dec,9,16
36.01,2020,Dec,10,16
36.21,2020,Dec,11,16
36.21,2020,Dec,12,16
35.95,2020,Dec,13,16
36.16,2020,Dec,14,16
36.24,2020,Dec,15,16
37.55,2020,Dec,16,16
39.94,2020,Dec,17,16
42.57,2020,Dec,18,16
39.17,2020,Dec,19,16
35.32,2020,Dec,20,16
36.02,2020,Dec,21,16
36.09,2020,Dec,22,16
34.54,2020,Dec,23,16
34.42,2020,Dec,0,17
34.36,2020,Dec,1,17
35.06,2020,Dec,2,17
35.02,2020,Dec,3,17
33.76,2020,Dec,4,17
30.43,2020,Dec,5,17
30.13,2020,Dec,6,17
33.28,2020,Dec,7,17
34.37,2020,Dec,8,17
38.22,2020,Dec,9,17
36.67,2020,Dec,10,17
34.26,2020,Dec,11,17
35.04,2020,Dec,12,17
34.32,2020,Dec,13,17
34.41,2020,Dec,14,17
34.2,2020,Dec,15,17
34.22,2020,Dec,16,17
35.23,2020,Dec,17,17
38.84,2020,Dec,18,17
34.68,2020,Dec,19,17
35.17,2020,Dec,20,17
36.43,2020,Dec,21,17
37.76,2020,Dec,22,17
36.77,2020,Dec,23,17
37.5,2020,Dec,0,18
37.07,2020,Dec,1,18
39.08,2020,Dec,2,18
41.36,2020,Dec,3,18
40.91,2020,Dec,4,18
39.96,2020,Dec,5,18
36.32,2020,Dec,6,18
36.1,2020,Dec,7,18
34.35,2020,Dec,8,18
34.44,2020,Dec,9,18
34.32,2020,Dec,10,18
32.98,2020,Dec,11,18
33.01,2020,Dec,12,18
32.95,2020,Dec,13,18
32.93,2020,Dec,14,18
32.96,2020,Dec,15,18
32.77,2020,Dec,16,18
33,2020,Dec,17,18
33.11,2020,Dec,18,18
32.94,2020,Dec,19,18
32.22,2020,Dec,20,18
30.05,2020,Dec,21,18
32.89,2020,Dec,22,18
31.55,2020,Dec,23,18
30.17,2020,Dec,0,19
30.29,2020,Dec,1,19
31.28,2020,Dec,2,19
29.15,2020,Dec,3,19
28.88,2020,Dec,4,19
29.86,2020,Dec,5,19
29.98,2020,Dec,6,19
30.57,2020,Dec,7,19
30.21,2020,Dec,8,19
34.87,2020,Dec,9,19
35.18,2020,Dec,10,19
35.31,2020,Dec,11,19
34.81,2020,Dec,12,19
34.84,2020,Dec,13,19
34.08,2020,Dec,14,19
34.71,2020,Dec,15,19
35.23,2020,Dec,16,19
36.97,2020,Dec,17,19
37.3,2020,Dec,18,19
37.07,2020,Dec,19,19
36.92,2020,Dec,20,19
36.95,2020,Dec,21,19
35.75,2020,Dec,22,19
32.71,2020,Dec,23,19
29.45,2020,Dec,0,20
27.68,2020,Dec,1,20
28.5,2020,Dec,2,20
27.18,2020,Dec,3,20
26.67,2020,Dec,4,20
26.41,2020,Dec,5,20
29.31,2020,Dec,6,20
30.03,2020,Dec,7,20
29.9,2020,Dec,8,20
29.96,2020,Dec,9,20
29.74,2020,Dec,10,20
30.02,2020,Dec,11,20
30.95,2020,Dec,12,20
33.23,2020,Dec,13,20
32.68,2020,Dec,14,20
30.92,2020,Dec,15,20
31.96,2020,Dec,16,20
35.14,2020,Dec,17,20
36.17,2020,Dec,18,20
34.7,2020,Dec,19,20
34.23,2020,Dec,20,20
34.18,2020,Dec,21,20
34.23,2020,Dec,22,20
32.64,2020,Dec,23,20
31.42,2020,Dec,0,21
31.21,2020,Dec,1,21
30.68,2020,Dec,2,21
29.88,2020,Dec,3,21
29.93,2020,Dec,4,21
32.03,2020,Dec,5,21
35.36,2020,Dec,6,21
37.55,2020,Dec,7,21
35.22,2020,Dec,8,21
35.63,2020,Dec,9,21
35.59,2020,Dec,10,21
41.71,2020,Dec,11,21
45.43,2020,Dec,12,21
61.05,2020,Dec,13,21
129.82,2020,Dec,14,21
107.42,2020,Dec,15,21
56.18,2020,Dec,16,21
60.47,2020,Dec,17,21
69.65,2020,Dec,18,21
42.71,2020,Dec,19,21
35.68,2020,Dec,20,21
39.73,2020,Dec,21,21
37.85,2020,Dec,22,21
37.78,2020,Dec,23,21
38.65,2020,Dec,0,22
37.85,2020,Dec,1,22
37.69,2020,Dec,2,22
36.44,2020,Dec,3,22
32.09,2020,Dec,4,22
29.78,2020,Dec,5,22
29.6,2020,Dec,6,22
33.64,2020,Dec,7,22
34.44,2020,Dec,8,22
37.33,2020,Dec,9,22
37.8,2020,Dec,10,22
37.93,2020,Dec,11,22
36.24,2020,Dec,12,22
36.34,2020,Dec,13,22
36.94,2020,Dec,14,22
36.28,2020,Dec,15,22
35.7,2020,Dec,16,22
36.51,2020,Dec,17,22
36.54,2020,Dec,18,22
36.45,2020,Dec,19,22
36.7,2020,Dec,20,22
42.23,2020,Dec,21,22
52.7,2020,Dec,22,22
39.23,2020,Dec,23,22
36.56,2020,Dec,0,23
36.6,2020,Dec,1,23
36.46,2020,Dec,2,23
36.38,2020,Dec,3,23
35.22,2020,Dec,4,23
34.62,2020,Dec,5,23
34.94,2020,Dec,6,23
34.89,2020,Dec,7,23
34.73,2020,Dec,8,23
34.7,2020,Dec,9,23
34.97,2020,Dec,10,23
34.67,2020,Dec,11,23
34.6,2020,Dec,12,23
34.59,2020,Dec,13,23
34.42,2020,Dec,14,23
34.37,2020,Dec,15,23
34.63,2020,Dec,16,23
37.44,2020,Dec,17,23
42.69,2020,Dec,18,23
36.95,2020,Dec,19,23
34.41,2020,Dec,20,23
34.35,2020,Dec,21,23
33.3,2020,Dec,22,23
32.11,2020,Dec,23,23
30.66,2020,Dec,0,24
29.39,2020,Dec,1,24
28.85,2020,Dec,2,24
28.47,2020,Dec,3,24
28.42,2020,Dec,4,24
28.45,2020,Dec,5,24
29.25,2020,Dec,6,24
30.3,2020,Dec,7,24
29.77,2020,Dec,8,24
34.03,2020,Dec,9,24
34.55,2020,Dec,10,24
34.56,2020,Dec,11,24
34.53,2020,Dec,12,24
34.42,2020,Dec,13,24
34.41,2020,Dec,14,24
31.9,2020,Dec,15,24
34.42,2020,Dec,16,24
33.42,2020,Dec,17,24
36.71,2020,Dec,18,24
32.47,2020,Dec,19,24
29.49,2020,Dec,20,24
29.46,2020,Dec,21,24
29.48,2020,Dec,22,24
29.5,2020,Dec,23,24
29.44,2020,Dec,0,25
29.34,2020,Dec,1,25
29.3,2020,Dec,2,25
29.48,2020,Dec,3,25
29.58,2020,Dec,4,25
29.51,2020,Dec,5,25
31.53,2020,Dec,6,25
34.48,2020,Dec,7,25
34.51,2020,Dec,8,25
34.99,2020,Dec,9,25
36.75,2020,Dec,10,25
36.22,2020,Dec,11,25
34.66,2020,Dec,12,25
34.59,2020,Dec,13,25
34.69,2020,Dec,14,25
36.8,2020,Dec,15,25
37.04,2020,Dec,16,25
44.54,2020,Dec,17,25
41.3,2020,Dec,18,25
36.86,2020,Dec,19,25
38.36,2020,Dec,20,25
36.9,2020,Dec,21,25
36.96,2020,Dec,22,25
36.89,2020,Dec,23,25
39.07,2020,Dec,0,26
35.09,2020,Dec,1,26
35.23,2020,Dec,2,26
35.96,2020,Dec,3,26
37.71,2020,Dec,4,26
36.88,2020,Dec,5,26
36.99,2020,Dec,6,26
39.12,2020,Dec,7,26
37.21,2020,Dec,8,26
37.21,2020,Dec,9,26
38.95,2020,Dec,10,26
37.07,2020,Dec,11,26
38.7,2020,Dec,12,26
38.44,2020,Dec,13,26
38.46,2020,Dec,14,26
38.02,2020,Dec,15,26
35.74,2020,Dec,16,26
35.77,2020,Dec,17,26
37.31,2020,Dec,18,26
37.29,2020,Dec,19,26
38.26,2020,Dec,20,26
38.46,2020,Dec,21,26
38.48,2020,Dec,22,26
37.51,2020,Dec,23,26
38.54,2020,Dec,0,27
36.92,2020,Dec,1,27
36.89,2020,Dec,2,27
36.77,2020,Dec,3,27
36.72,2020,Dec,4,27
36.67,2020,Dec,5,27
36.75,2020,Dec,6,27
36.65,2020,Dec,7,27
34.93,2020,Dec,8,27
36.58,2020,Dec,9,27
36.8,2020,Dec,10,27
36.89,2020,Dec,11,27
36.83,2020,Dec,12,27
38.61,2020,Dec,13,27
38.68,2020,Dec,14,27
38.63,2020,Dec,15,27
38.82,2020,Dec,16,27
44.28,2020,Dec,17,27
121.89,2020,Dec,18,27
37.96,2020,Dec,19,27
37.24,2020,Dec,20,27
37.19,2020,Dec,21,27
34.03,2020,Dec,22,27
33.91,2020,Dec,23,27
33.97,2020,Dec,0,28
34.64,2020,Dec,1,28
34.64,2020,Dec,2,28
34.53,2020,Dec,3,28
34.59,2020,Dec,4,28
34.51,2020,Dec,5,28
34.51,2020,Dec,6,28
34.51,2020,Dec,7,28
34.48,2020,Dec,8,28
34.64,2020,Dec,9,28
34.97,2020,Dec,10,28
36.52,2020,Dec,11,28
38.11,2020,Dec,12,28
38.01,2020,Dec,13,28
37.97,2020,Dec,14,28
37.66,2020,Dec,15,28
35.34,2020,Dec,16,28
37.94,2020,Dec,17,28
38.63,2020,Dec,18,28
38.5,2020,Dec,19,28
36.18,2020,Dec,20,28
36.16,2020,Dec,21,28
35.59,2020,Dec,22,28
34.45,2020,Dec,23,28
37.75,2020,Dec,0,29
32.94,2020,Dec,1,29
32.86,2020,Dec,2,29
32.86,2020,Dec,3,29
32.91,2020,Dec,4,29
32.97,2020,Dec,5,29
32.97,2020,Dec,6,29
35.5,2020,Dec,7,29
33.2,2020,Dec,8,29
35.81,2020,Dec,9,29
36.02,2020,Dec,10,29
38.55,2020,Dec,11,29
37.38,2020,Dec,12,29
38.72,2020,Dec,13,29
38.68,2020,Dec,14,29
36.43,2020,Dec,15,29
38.74,2020,Dec,16,29
46.84,2020,Dec,17,29
59.01,2020,Dec,18,29
42.05,2020,Dec,19,29
39.51,2020,Dec,20,29
38.57,2020,Dec,21,29
37.13,2020,Dec,22,29
34.53,2020,Dec,23,29
29.63,2020,Dec,0,30
29.74,2020,Dec,1,30
29.72,2020,Dec,2,30
29.73,2020,Dec,3,30
29.66,2020,Dec,4,30
29.65,2020,Dec,5,30
29.6,2020,Dec,6,30
29.6,2020,Dec,7,30
31.87,2020,Dec,8,30
33.86,2020,Dec,9,30
34.38,2020,Dec,10,30
35.54,2020,Dec,11,30
35.54,2020,Dec,12,30
35.1,2020,Dec,13,30
34.04,2020,Dec,14,30
34.77,2020,Dec,15,30
35.61,2020,Dec,16,30
37.92,2020,Dec,17,30
38.35,2020,Dec,18,30
37.82,2020,Dec,19,30
35.91,2020,Dec,20,30
36.91,2020,Dec,21,30
36.22,2020,Dec,22,30
34.02,2020,Dec,23,30
35.52,2020,Dec,0,31
33.49,2020,Dec,1,31
34.62,2020,Dec,2,31
35.49,2020,Dec,3,31
36.3,2020,Dec,4,31
36.51,2020,Dec,5,31
36.89,2020,Dec,6,31
38.4,2020,Dec,7,31
37.35,2020,Dec,8,31
38.5,2020,Dec,9,31
38.71,2020,Dec,10,31
61.27,2020,Dec,11,31
43.55,2020,Dec,12,31
33.44,2020,Dec,13,31
33.17,2020,Dec,14,31
32.99,2020,Dec,15,31
32.99,2020,Dec,16,31
34,2020,Dec,17,31
34.81,2020,Dec,18,31
33.43,2020,Dec,19,31
33.13,2020,Dec,20,31
32.62,2020,Dec,21,31
28.86,2020,Dec,22,31
31.28,2020,Dec,23,31
